indicador,pais,ano,valor
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2020,0.695
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2021,0.691
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2000,0.679
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2001,0.686
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2002,0.692
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2003,0.688
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2004,0.692
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2005,0.698
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2006,0.7
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2007,0.704
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2008,0.715
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2009,0.717
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2010,0.723
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2011,0.728
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2012,0.732
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2013,0.75
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2014,0.754
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2015,0.753
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2016,0.755
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2017,0.759
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2018,0.764
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2019,0.766
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2020,0.758
Indicadores sociais - Índice de desenvolvimento humano,Brasil,2021,0.754
